time,P,G(i),H_sun,T2m,WS10m,Int
20231110:1011,456.85,534.01,14.99,8.35,3.31,0.0
20231110:1111,536.33,632.46,18.72,9.44,3.24,0.0
20231110:1211,369.16,433.72,20.21,10.13,4.28,0.0
20231110:1311,338.69,398.89,19.3,10.54,4.76,0.0
20231110:1411,481.58,565.11,16.09,10.67,4.69,0.0
20231110:1511,136.77,173.29,10.89,10.3,3.86,0.0
20231110:1611,93.46,129.28,4.12,9.82,3.38,0.0
20231110:1711,0.0,0.0,0.0,8.99,3.1,0.0
20231110:1811,0.0,0.0,0.0,8.67,2.9,0.0
20231110:1911,0.0,0.0,0.0,8.0,3.03,0.0
20231110:2011,0.0,0.0,0.0,7.59,2.69,0.0
20231110:2111,0.0,0.0,0.0,7.18,2.34,0.0
20231110:2211,0.0,0.0,0.0,6.7,2.14,0.0
20231110:2311,0.0,0.0,0.0,6.4,2.14,0.0
20231111:0011,0.0,0.0,0.0,5.99,2.0,0.0
20231111:0111,0.0,0.0,0.0,5.34,1.72,0.0
20231111:0211,0.0,0.0,0.0,4.56,1.52,0.0
20231111:0311,0.0,0.0,0.0,4.02,1.31,0.0
20231111:0411,0.0,0.0,0.0,4.19,1.03,0.0
20231111:0511,0.0,0.0,0.0,3.59,1.1,0.0
20231111:0611,0.0,0.0,0.0,2.82,1.17,0.0
20231111:0711,0.0,0.0,0.0,2.52,0.97,0.0
20231111:0811,0.0,2.59,2.03,0.92,1.03,0.0
20231111:0911,222.06,262.58,9.11,1.96,0.76,0.0
20231111:1011,256.67,301.86,14.72,4.16,1.03,0.0
20231111:1111,35.67,56.1,18.44,5.58,1.31,0.0
20231111:1211,66.61,92.89,19.93,6.76,2.14,0.0
20231111:1311,178.42,217.61,19.03,7.52,2.76,0.0
20231111:1411,338.79,396.43,15.83,8.09,3.52,0.0
20231111:1511,151.94,188.68,10.65,8.05,3.38,0.0
20231111:1611,3.51,12.88,3.9,7.6,3.45,0.0
20231111:1711,0.0,0.0,0.0,7.39,3.52,0.0
20231111:1811,0.0,0.0,0.0,7.52,3.66,0.0
20231111:1911,0.0,0.0,0.0,8.31,3.66,0.0
20231111:2011,0.0,0.0,0.0,8.36,3.72,0.0
20231111:2111,0.0,0.0,0.0,8.42,3.79,0.0
20231111:2211,0.0,0.0,0.0,8.38,3.93,0.0
20231111:2311,0.0,0.0,0.0,8.36,4.0,0.0
20231112:0011,0.0,0.0,0.0,8.34,4.07,0.0
20231112:0111,0.0,0.0,0.0,8.23,4.07,0.0
20231112:0211,0.0,0.0,0.0,7.81,4.0,0.0
20231112:0311,0.0,0.0,0.0,7.79,3.86,0.0
20231112:0411,0.0,0.0,0.0,7.99,3.93,0.0
20231112:0511,0.0,0.0,0.0,8.35,3.86,0.0
20231112:0611,0.0,0.0,0.0,8.68,3.66,0.0
20231112:0711,0.0,0.0,0.0,9.23,2.34,0.0
20231112:0811,0.0,0.86,1.78,9.14,2.34,0.0
20231112:0911,98.96,130.34,8.84,9.4,2.48,0.0
20231112:1011,409.61,485.42,14.45,10.18,2.41,0.0
20231112:1111,513.92,609.55,18.17,10.66,3.03,0.0
20231112:1211,476.12,564.24,19.66,11.21,3.31,0.0
20231112:1311,328.28,391.23,18.76,11.7,3.24,0.0
20231112:1411,431.61,513.09,15.58,11.97,3.31,0.0
20231112:1511,150.86,190.54,10.41,11.92,3.45,0.0
20231112:1611,62.32,92.49,3.68,11.37,3.17,0.0
20231112:1711,0.0,0.0,0.0,10.64,2.76,0.0
20231112:1811,0.0,0.0,0.0,10.54,2.83,0.0
20231112:1911,0.0,0.0,0.0,10.37,3.45,0.0
20231112:2011,0.0,0.0,0.0,10.77,3.59,0.0
20231112:2111,0.0,0.0,0.0,10.86,3.17,0.0
20231112:2211,0.0,0.0,0.0,10.79,2.76,0.0
20231112:2311,0.0,0.0,0.0,10.57,2.9,0.0
20231113:0011,0.0,0.0,0.0,10.38,3.03,0.0
20231113:0111,0.0,0.0,0.0,10.63,3.66,0.0
20231113:0211,0.0,0.0,0.0,11.56,5.52,0.0
20231113:0311,0.0,0.0,0.0,13.03,6.9,0.0
20231113:0411,0.0,0.0,0.0,11.42,7.38,0.0
20231113:0511,0.0,0.0,0.0,10.54,5.86,0.0
20231113:0611,0.0,0.0,0.0,9.84,6.69,0.0
20231113:0711,0.0,0.0,0.0,9.13,7.1,0.0
20231113:0811,0.0,0.86,1.53,9.25,6.69,0.0
20231113:0911,91.12,121.06,8.59,9.6,6.34,0.0
20231113:1011,35.71,57.02,14.18,10.15,6.0,0.0
20231113:1111,121.98,156.76,17.89,10.97,5.66,0.0
20231113:1211,545.93,639.02,19.39,11.46,6.14,0.0
20231113:1311,77.48,107.15,18.5,11.98,5.45,0.0
20231113:1411,77.65,107.22,15.33,12.2,5.03,0.0
20231113:1511,2.42,11.04,10.18,12.02,4.9,0.0
20231113:1611,1.96,10.12,3.47,11.26,4.28,0.0
20231113:1711,0.0,0.0,0.0,10.92,3.79,0.0
20231113:1811,0.0,0.0,0.0,10.71,3.93,0.0
20231113:1911,0.0,0.0,0.0,10.4,3.79,0.0
20231113:2011,0.0,0.0,0.0,10.2,3.59,0.0
20231113:2111,0.0,0.0,0.0,10.12,3.66,0.0
20231113:2211,0.0,0.0,0.0,10.11,3.86,0.0
20231113:2311,0.0,0.0,0.0,10.27,4.14,0.0
20231114:0011,0.0,0.0,0.0,10.11,3.93,0.0
20231114:0111,0.0,0.0,0.0,9.95,3.93,0.0
20231114:0211,0.0,0.0,0.0,9.78,3.93,0.0
20231114:0311,0.0,0.0,0.0,9.87,4.14,0.0
20231114:0411,0.0,0.0,0.0,9.85,3.93,0.0
20231114:0511,0.0,0.0,0.0,9.67,3.66,0.0
20231114:0611,0.0,0.0,0.0,9.49,3.38,0.0
20231114:0711,0.0,0.0,0.0,9.13,3.24,0.0
20231114:0811,0.0,0.0,0.0,9.17,3.86,0.0
20231114:0911,290.68,345.65,8.33,9.34,4.21,0.0
20231114:1011,87.1,116.81,13.91,9.9,4.69,0.0
20231114:1111,9.18,22.07,17.63,10.42,4.28,0.0
20231114:1211,17.6,34.03,19.12,11.19,3.66,0.0
20231114:1311,148.13,186.65,18.25,11.43,4.07,0.0
20231114:1411,12.31,26.67,15.09,10.97,5.38,0.0
20231114:1511,2.44,11.04,9.96,10.49,5.17,0.0
20231114:1611,8.86,21.88,3.26,9.96,4.76,0.0
20231114:1711,0.0,0.0,0.0,9.49,4.41,0.0
20231114:1811,0.0,0.0,0.0,9.16,4.21,0.0
20231114:1911,0.0,0.0,0.0,8.87,4.41,0.0
20231114:2011,0.0,0.0,0.0,8.51,4.07,0.0
20231114:2111,0.0,0.0,0.0,8.44,3.93,0.0
20231114:2211,0.0,0.0,0.0,8.19,3.72,0.0
20231114:2311,0.0,0.0,0.0,7.95,3.86,0.0
20231115:0011,0.0,0.0,0.0,7.68,3.93,0.0
20231115:0111,0.0,0.0,0.0,7.57,3.79,0.0
20231115:0211,0.0,0.0,0.0,7.51,3.79,0.0
20231115:0311,0.0,0.0,0.0,7.35,3.86,0.0
20231115:0411,0.0,0.0,0.0,7.25,3.86,0.0
20231115:0511,0.0,0.0,0.0,7.28,3.59,0.0
20231115:0611,0.0,0.0,0.0,7.21,3.17,0.0
20231115:0711,0.0,0.0,0.0,6.97,2.69,0.0
20231115:0811,0.0,0.0,0.0,6.77,2.34,0.0
20231115:0911,136.21,170.94,8.08,7.11,2.07,0.0
20231115:1011,427.45,504.47,13.66,8.03,1.72,0.0
20231115:1111,516.24,612.1,17.36,9.04,2.21,0.0
20231115:1211,495.55,587.75,18.86,9.72,2.41,0.0
20231115:1311,547.32,653.41,18.0,10.0,2.28,0.0
20231115:1411,253.35,304.38,14.86,10.13,2.28,0.0
20231115:1511,11.72,25.75,9.75,9.84,1.24,0.0
20231115:1611,2.96,11.96,3.06,9.37,1.03,0.0
20231115:1711,0.0,0.0,0.0,8.53,1.52,0.0
20231115:1811,0.0,0.0,0.0,7.92,1.66,0.0
20231115:1911,0.0,0.0,0.0,7.83,1.66,0.0
20231115:2011,0.0,0.0,0.0,7.62,1.72,0.0
20231115:2111,0.0,0.0,0.0,7.31,1.72,0.0
20231115:2211,0.0,0.0,0.0,7.13,1.66,0.0
20231115:2311,0.0,0.0,0.0,6.96,1.66,0.0
20231116:0011,0.0,0.0,0.0,6.63,1.59,0.0
20231116:0111,0.0,0.0,0.0,6.54,1.52,0.0
20231116:0211,0.0,0.0,0.0,6.31,1.45,0.0
20231116:0311,0.0,0.0,0.0,5.74,1.38,0.0
20231116:0411,0.0,0.0,0.0,5.77,0.97,0.0
20231116:0511,0.0,0.0,0.0,6.04,0.76,0.0
20231116:0611,0.0,0.0,0.0,5.87,0.76,0.0
20231116:0711,0.0,0.0,0.0,5.51,1.17,0.0
20231116:0811,0.0,0.0,0.0,4.71,1.38,0.0
20231116:0911,30.17,49.16,7.83,5.02,1.31,0.0
20231116:1011,129.39,162.79,13.4,6.74,1.38,0.0
20231116:1111,42.83,65.3,17.1,7.93,1.72,0.0
20231116:1211,41.18,63.46,18.61,8.68,2.41,0.0
20231116:1311,212.6,256.12,17.75,8.72,3.1,0.0
20231116:1411,6.24,17.47,14.63,9.1,3.17,0.0
20231116:1511,37.38,58.67,9.54,8.65,3.86,0.0
20231116:1611,13.58,28.93,2.87,8.16,3.52,0.0
20231116:1711,0.0,0.0,0.0,7.24,3.38,0.0
20231116:1811,0.0,0.0,0.0,6.91,3.38,0.0
20231116:1911,0.0,0.0,0.0,6.75,3.1,0.0
20231116:2011,0.0,0.0,0.0,6.4,2.62,0.0
20231116:2111,0.0,0.0,0.0,6.03,2.69,0.0
20231116:2211,0.0,0.0,0.0,5.81,2.9,0.0
20231116:2311,0.0,0.0,0.0,5.94,2.97,0.0
20231117:0011,0.0,0.0,0.0,6.06,2.9,0.0
20231117:0111,0.0,0.0,0.0,6.01,2.83,0.0
20231117:0211,0.0,0.0,0.0,6.06,2.76,0.0
20231117:0311,0.0,0.0,0.0,6.08,2.41,0.0
20231117:0411,0.0,0.0,0.0,6.01,2.21,0.0
20231117:0511,0.0,0.0,0.0,5.83,2.07,0.0
20231117:0611,0.0,0.0,0.0,5.71,1.93,0.0
20231117:0711,0.0,0.0,0.0,5.99,2.0,0.0
20231117:0811,0.0,0.0,0.0,5.88,1.86,0.0
20231117:0911,30.24,49.48,7.58,6.35,1.79,0.0
20231117:1011,60.26,85.48,13.15,7.32,1.66,0.0
20231117:1111,27.12,45.99,16.85,7.98,1.86,0.0
20231117:1211,27.79,46.91,18.36,8.44,2.0,0.0
20231117:1311,35.95,57.02,17.51,8.41,2.34,0.0
20231117:1411,27.13,45.99,14.41,8.11,2.9,0.0
20231117:1511,8.08,20.23,9.33,7.79,3.45,0.0
20231117:1611,0.0,2.76,2.69,7.69,4.34,0.0
20231117:1711,0.0,0.0,0.0,8.15,5.17,0.0
20231117:1811,0.0,0.0,0.0,8.98,5.38,0.0
20231117:1911,0.0,0.0,0.0,9.69,6.07,0.0
20231117:2011,0.0,0.0,0.0,10.08,5.66,0.0
20231117:2111,0.0,0.0,0.0,10.85,4.69,0.0
20231117:2211,0.0,0.0,0.0,11.71,3.86,0.0
20231117:2311,0.0,0.0,0.0,12.62,3.52,0.0
20231118:0011,0.0,0.0,0.0,13.12,3.38,0.0
20231118:0111,0.0,0.0,0.0,13.31,3.24,0.0
20231118:0211,0.0,0.0,0.0,13.31,3.17,0.0
20231118:0311,0.0,0.0,0.0,13.45,3.59,0.0
20231118:0411,0.0,0.0,0.0,13.49,4.21,0.0
20231118:0511,0.0,0.0,0.0,13.42,4.34,0.0
20231118:0611,0.0,0.0,0.0,13.05,4.48,0.0
20231118:0711,0.0,0.0,0.0,13.07,4.62,0.0
20231118:0811,0.0,0.0,0.0,12.94,4.48,0.0
20231118:0911,2.89,11.96,7.34,12.98,4.97,0.0
20231118:1011,32.98,54.26,12.9,13.01,4.83,0.0
20231118:1111,50.17,75.42,16.6,13.05,4.97,0.0
20231118:1211,97.34,130.36,18.11,13.1,5.38,0.0
20231118:1311,366.86,434.33,17.28,13.01,5.45,0.0
20231118:1411,18.11,34.95,14.19,13.03,5.24,0.0
20231118:1511,33.91,55.27,9.13,12.83,5.17,0.0
20231118:1611,1.49,9.2,2.5,12.19,5.17,0.0
20231118:1711,0.0,0.0,0.0,11.78,5.24,0.0
20231118:1811,0.0,0.0,0.0,11.68,5.24,0.0
20231118:1911,0.0,0.0,0.0,11.03,4.97,0.0
20231118:2011,0.0,0.0,0.0,10.82,5.03,0.0
20231118:2111,0.0,0.0,0.0,10.82,5.17,0.0
20231118:2211,0.0,0.0,0.0,10.69,5.1,0.0
20231118:2311,0.0,0.0,0.0,10.59,5.17,0.0
20231119:0011,0.0,0.0,0.0,10.64,5.24,0.0
20231119:0111,0.0,0.0,0.0,10.71,5.31,0.0
20231119:0211,0.0,0.0,0.0,10.79,5.38,0.0
20231119:0311,0.0,0.0,0.0,10.82,4.83,0.0
20231119:0411,0.0,0.0,0.0,11.05,4.97,0.0
20231119:0511,0.0,0.0,0.0,11.05,4.97,0.0
20231119:0611,0.0,0.0,0.0,11.24,5.03,0.0
20231119:0711,0.0,0.0,0.0,11.53,5.79,0.0
20231119:0811,0.0,0.0,0.0,11.83,6.55,0.0
20231119:0911,15.55,31.27,7.11,11.64,6.14,0.0
20231119:1011,9.75,22.99,12.66,11.43,7.1,0.0
20231119:1111,122.5,157.21,16.36,11.33,6.34,0.0
20231119:1211,95.88,127.76,17.87,11.51,5.86,0.0
20231119:1311,41.46,64.38,17.05,11.5,6.28,0.0
20231119:1411,97.52,129.09,13.98,11.4,6.55,0.0
20231119:1511,80.76,110.08,8.94,11.16,5.86,0.0
20231119:1611,6.13,17.86,2.33,10.78,5.24,0.0
20231119:1711,0.0,0.0,0.0,10.3,4.9,0.0
20231119:1811,0.0,0.0,0.0,9.93,4.76,0.0
20231119:1911,0.0,0.0,0.0,9.39,4.28,0.0
20231119:2011,0.0,0.0,0.0,9.14,3.86,0.0
20231119:2111,0.0,0.0,0.0,8.97,3.52,0.0
20231119:2211,0.0,0.0,0.0,8.73,2.9,0.0
20231119:2311,0.0,0.0,0.0,8.73,1.86,0.0
20231120:0011,0.0,0.0,0.0,8.89,2.97,0.0
20231120:0111,0.0,0.0,0.0,9.15,3.24,0.0
20231120:0211,0.0,0.0,0.0,9.33,3.1,0.0
20231120:0311,0.0,0.0,0.0,9.53,3.17,0.0
20231120:0411,0.0,0.0,0.0,9.95,3.38,0.0
20231120:0511,0.0,0.0,0.0,10.4,3.79,0.0
20231120:0611,0.0,0.0,0.0,10.6,4.69,0.0
20231120:0711,0.0,0.0,0.0,10.31,4.69,0.0
20231120:0811,0.0,0.0,0.0,9.83,4.48,0.0
20231120:0911,0.31,6.44,6.87,9.58,4.55,0.0
20231120:1011,29.86,49.67,12.42,9.59,4.69,0.0
20231120:1111,406.81,475.01,16.12,10.03,4.83,0.0
20231120:1211,242.16,289.33,17.64,10.36,5.17,0.0
20231120:1311,386.7,452.19,16.83,10.54,5.38,0.0
20231120:1411,150.31,187.61,13.78,10.66,5.31,0.0
20231120:1511,139.21,175.92,8.76,10.46,4.69,0.0
20231120:1611,0.0,4.6,2.16,9.96,4.34,0.0
20231120:1711,0.0,0.0,0.0,9.5,4.28,0.0
20231120:1811,0.0,0.0,0.0,9.18,4.41,0.0
20231120:1911,0.0,0.0,0.0,8.65,4.62,0.0
20231120:2011,0.0,0.0,0.0,8.48,4.48,0.0
20231120:2111,0.0,0.0,0.0,8.31,4.21,0.0
20231120:2211,0.0,0.0,0.0,8.05,3.93,0.0
20231120:2311,0.0,0.0,0.0,7.81,3.79,0.0
20231121:0011,0.0,0.0,0.0,7.65,3.79,0.0
20231121:0111,0.0,0.0,0.0,7.52,3.59,0.0
20231121:0211,0.0,0.0,0.0,7.35,3.24,0.0
20231121:0311,0.0,0.0,0.0,7.09,2.83,0.0
20231121:0411,0.0,0.0,0.0,6.79,2.41,0.0
20231121:0511,0.0,0.0,0.0,6.33,2.14,0.0
20231121:0611,0.0,0.0,0.0,6.1,1.79,0.0
20231121:0711,0.0,0.0,0.0,6.55,1.93,0.0
20231121:0811,0.0,0.0,0.0,6.57,1.79,0.0
20231121:0911,0.32,6.44,6.64,6.77,1.59,0.0
20231121:1011,105.86,136.94,12.19,7.42,1.31,0.0
20231121:1111,82.77,111.84,15.89,8.45,1.52,0.0
20231121:1211,231.46,278.96,17.42,9.27,1.79,0.0
20231121:1311,190.38,233.16,16.62,9.7,1.86,0.0
20231121:1411,27.58,46.91,13.58,9.89,1.79,0.0
20231121:1511,10.45,23.91,8.58,9.8,1.31,0.0
20231121:1611,0.0,1.84,2.0,9.26,1.17,0.0
20231121:1711,0.0,0.0,0.0,8.51,1.52,0.0
20231121:1811,0.0,0.0,0.0,8.09,1.66,0.0
20231121:1911,0.0,0.0,0.0,8.22,1.93,0.0
20231121:2011,0.0,0.0,0.0,8.38,1.93,0.0
20231121:2111,0.0,0.0,0.0,8.45,2.07,0.0
20231121:2211,0.0,0.0,0.0,8.55,2.28,0.0
20231121:2311,0.0,0.0,0.0,8.64,2.48,0.0
20231122:0011,0.0,0.0,0.0,8.85,2.62,0.0
20231122:0111,0.0,0.0,0.0,8.83,2.69,0.0
20231122:0211,0.0,0.0,0.0,9.13,2.83,0.0
20231122:0311,0.0,0.0,0.0,9.27,2.97,0.0
20231122:0411,0.0,0.0,0.0,9.5,3.17,0.0
20231122:0511,0.0,0.0,0.0,9.67,3.31,0.0
20231122:0611,0.0,0.0,0.0,9.85,3.31,0.0
20231122:0711,0.0,0.0,0.0,10.17,3.52,0.0
20231122:0811,0.0,0.0,0.0,10.36,3.52,0.0
20231122:0911,4.5,14.72,6.42,10.54,3.59,0.0
20231122:1011,22.47,40.47,11.96,10.99,3.79,0.0
20231122:1111,61.78,88.64,15.66,11.45,3.45,0.0
20231122:1211,33.92,55.18,17.19,11.68,3.79,0.0
20231122:1311,41.34,64.38,16.41,11.95,4.9,0.0
20231122:1411,8.48,21.15,13.39,12.04,4.0,0.0
20231122:1511,16.19,32.19,8.41,11.79,4.0,0.0
20231122:1611,0.0,1.84,1.85,11.47,3.86,0.0
20231122:1711,0.0,0.0,0.0,11.15,3.93,0.0
20231122:1811,0.0,0.0,0.0,10.93,4.0,0.0
20231122:1911,0.0,0.0,0.0,10.74,4.07,0.0
20231122:2011,0.0,0.0,0.0,10.67,4.07,0.0
20231122:2111,0.0,0.0,0.0,10.58,4.0,0.0
20231122:2211,0.0,0.0,0.0,10.51,3.93,0.0
20231122:2311,0.0,0.0,0.0,10.51,3.86,0.0
20231123:0011,0.0,0.0,0.0,10.46,3.86,0.0
20231123:0111,0.0,0.0,0.0,10.45,3.86,0.0
20231123:0211,0.0,0.0,0.0,10.46,3.86,0.0
20231123:0311,0.0,0.0,0.0,10.38,3.79,0.0
20231123:0411,0.0,0.0,0.0,10.34,3.72,0.0
20231123:0511,0.0,0.0,0.0,10.22,3.79,0.0
20231123:0611,0.0,0.0,0.0,10.28,3.79,0.0
20231123:0711,0.0,0.0,0.0,10.22,3.93,0.0
20231123:0811,0.0,0.0,0.0,10.42,4.0,0.0
20231123:0911,144.03,181.98,6.2,10.63,3.93,0.0
20231123:1011,18.3,34.95,11.74,11.0,3.93,0.0
20231123:1111,10.37,23.91,15.44,11.3,4.0,0.0
20231123:1211,86.95,117.8,16.98,11.87,4.97,0.0
20231123:1311,20.95,38.63,16.21,12.15,5.1,0.0
20231123:1411,29.49,49.67,13.2,12.07,4.62,0.0
20231123:1511,10.97,24.83,8.24,11.9,4.0,0.0
20231123:1611,0.0,0.92,1.7,11.65,3.79,0.0
20231123:1711,0.0,0.0,0.0,11.4,3.72,0.0
20231123:1811,0.0,0.0,0.0,11.18,3.72,0.0
20231123:1911,0.0,0.0,0.0,11.07,3.66,0.0
20231123:2011,0.0,0.0,0.0,11.12,3.45,0.0
20231123:2111,0.0,0.0,0.0,11.13,3.17,0.0
20231123:2211,0.0,0.0,0.0,11.06,2.9,0.0
20231123:2311,0.0,0.0,0.0,10.97,2.76,0.0
20231124:0011,0.0,0.0,0.0,10.86,2.76,0.0
20231124:0111,0.0,0.0,0.0,10.63,2.83,0.0
20231124:0211,0.0,0.0,0.0,10.39,2.83,0.0
20231124:0311,0.0,0.0,0.0,10.14,2.83,0.0
20231124:0411,0.0,0.0,0.0,9.84,2.69,0.0
20231124:0511,0.0,0.0,0.0,9.49,2.48,0.0
20231124:0611,0.0,0.0,0.0,8.94,2.21,0.0
20231124:0711,0.0,0.0,0.0,8.8,1.86,0.0
20231124:0811,0.0,0.0,0.0,8.51,1.79,0.0
20231124:0911,9.28,22.07,5.98,8.27,1.66,0.0
20231124:1011,200.7,243.46,11.52,8.48,1.45,0.0
20231124:1111,416.9,491.29,15.22,8.95,2.21,0.0
20231124:1211,513.78,608.82,16.77,9.08,2.21,0.0
20231124:1311,274.33,326.68,16.01,8.96,1.93,0.0
20231124:1411,377.83,447.15,13.03,8.85,1.72,0.0
20231124:1511,51.51,75.55,8.08,8.65,1.59,0.0
20231124:1611,0.0,5.52,1.56,8.32,1.17,0.0
20231124:1711,0.0,0.0,0.0,7.71,1.1,0.0
20231124:1811,0.0,0.0,0.0,7.25,1.03,0.0
20231124:1911,0.0,0.0,0.0,6.52,1.1,0.0
20231124:2011,0.0,0.0,0.0,6.22,0.9,0.0
20231124:2111,0.0,0.0,0.0,6.07,1.1,0.0
20231124:2211,0.0,0.0,0.0,6.12,1.17,0.0
20231124:2311,0.0,0.0,0.0,5.9,1.24,0.0
20231125:0011,0.0,0.0,0.0,5.81,1.31,0.0
20231125:0111,0.0,0.0,0.0,5.54,1.24,0.0
20231125:0211,0.0,0.0,0.0,5.41,1.24,0.0
20231125:0311,0.0,0.0,0.0,5.23,1.31,0.0
20231125:0411,0.0,0.0,0.0,5.21,1.38,0.0
20231125:0511,0.0,0.0,0.0,5.1,1.38,0.0
20231125:0611,0.0,0.0,0.0,5.09,1.38,0.0
20231125:0711,0.0,0.0,0.0,4.67,1.45,0.0
20231125:0811,0.0,0.0,0.0,4.84,1.38,0.0
20231125:0911,23.62,41.0,5.77,5.18,1.38,0.0
20231125:1011,57.76,81.9,11.31,5.63,1.38,0.0
20231125:1111,108.47,139.4,15.01,6.23,1.45,0.0
20231125:1211,52.34,76.34,16.57,6.91,1.72,0.0
20231125:1311,11.88,25.75,15.83,7.48,1.79,0.0
20231125:1411,18.59,34.95,12.86,7.86,1.93,0.0
20231125:1511,46.36,69.28,7.93,8.11,2.07,0.0
20231125:1611,0.0,2.76,1.42,7.83,2.28,0.0
20231125:1711,0.0,0.0,0.0,7.6,2.48,0.0
20231125:1811,0.0,0.0,0.0,7.52,2.62,0.0
20231125:1911,0.0,0.0,0.0,7.4,2.48,0.0
20231125:2011,0.0,0.0,0.0,7.45,2.69,0.0
20231125:2111,0.0,0.0,0.0,7.63,2.83,0.0
20231125:2211,0.0,0.0,0.0,8.03,3.03,0.0
20231125:2311,0.0,0.0,0.0,8.33,2.9,0.0
20231126:0011,0.0,0.0,0.0,8.4,3.03,0.0
20231126:0111,0.0,0.0,0.0,8.77,3.1,0.0
20231126:0211,0.0,0.0,0.0,9.01,3.03,0.0
20231126:0311,0.0,0.0,0.0,9.32,2.97,0.0
20231126:0411,0.0,0.0,0.0,9.46,2.97,0.0
20231126:0511,0.0,0.0,0.0,9.56,2.97,0.0
20231126:0611,0.0,0.0,0.0,9.78,2.76,0.0
20231126:0711,0.0,0.0,0.0,9.72,2.55,0.0
20231126:0811,0.0,0.0,0.0,9.8,2.28,0.0
20231126:0911,0.0,5.52,5.57,9.82,1.86,0.0
20231126:1011,15.0,30.35,11.1,9.91,1.52,0.0
20231126:1111,319.61,380.59,14.81,10.29,1.93,0.0
20231126:1211,472.91,560.94,16.37,10.51,2.55,0.0
20231126:1311,116.45,150.81,15.64,10.63,2.14,0.0
20231126:1411,205.77,251.03,12.69,10.75,2.14,0.0
20231126:1511,56.4,81.76,7.78,10.3,2.41,0.0
20231126:1611,0.0,0.0,0.0,9.69,2.14,0.0
20231126:1711,0.0,0.0,0.0,8.98,2.0,0.0
20231126:1811,0.0,0.0,0.0,8.9,2.0,0.0
20231126:1911,0.0,0.0,0.0,9.17,2.28,0.0
20231126:2011,0.0,0.0,0.0,8.89,2.34,0.0
20231126:2111,0.0,0.0,0.0,8.66,2.34,0.0
20231126:2211,0.0,0.0,0.0,8.47,2.34,0.0
20231126:2311,0.0,0.0,0.0,8.19,2.21,0.0
20231127:0011,0.0,0.0,0.0,8.14,2.14,0.0
20231127:0111,0.0,0.0,0.0,7.8,2.0,0.0
20231127:0211,0.0,0.0,0.0,7.4,1.86,0.0
20231127:0311,0.0,0.0,0.0,7.34,1.79,0.0
20231127:0411,0.0,0.0,0.0,7.29,1.79,0.0
20231127:0511,0.0,0.0,0.0,7.32,1.79,0.0
20231127:0611,0.0,0.0,0.0,7.48,2.0,0.0
20231127:0711,0.0,0.0,0.0,7.74,2.07,0.0
20231127:0811,0.0,0.0,0.0,7.65,2.21,0.0
20231127:0911,9.95,22.99,5.36,7.57,2.41,0.0
20231127:1011,95.68,125.3,10.9,8.07,3.86,0.0
20231127:1111,30.75,50.59,14.61,8.6,4.34,0.0
20231127:1211,544.07,636.71,16.18,8.8,3.79,0.0
20231127:1311,170.41,208.92,15.47,8.7,3.31,0.0
20231127:1411,370.61,434.13,12.53,8.81,3.38,0.0
20231127:1511,122.58,156.19,7.64,8.48,3.45,0.0
20231127:1611,0.0,0.0,0.0,8.01,3.24,0.0
20231127:1711,0.0,0.0,0.0,7.33,3.03,0.0
20231127:1811,0.0,0.0,0.0,6.86,2.83,0.0
20231127:1911,0.0,0.0,0.0,5.95,2.28,0.0
20231127:2011,0.0,0.0,0.0,5.27,2.0,0.0
20231127:2111,0.0,0.0,0.0,4.6,1.86,0.0
20231127:2211,0.0,0.0,0.0,3.85,1.79,0.0
20231127:2311,0.0,0.0,0.0,2.99,1.79,0.0
20231128:0011,0.0,0.0,0.0,2.17,1.79,0.0
20231128:0111,0.0,0.0,0.0,1.72,1.72,0.0
20231128:0211,0.0,0.0,0.0,1.53,1.52,0.0
20231128:0311,0.0,0.0,0.0,1.52,1.38,0.0
20231128:0411,0.0,0.0,0.0,1.52,1.31,0.0
20231128:0511,0.0,0.0,0.0,1.82,1.17,0.0
20231128:0611,0.0,0.0,0.0,2.03,1.1,0.0
20231128:0711,0.0,0.0,0.0,2.78,0.83,0.0
20231128:0811,0.0,0.0,0.0,2.96,0.69,0.0
20231128:0911,4.18,13.8,5.17,2.44,0.83,0.0
20231128:1011,200.95,239.26,10.7,3.28,0.55,0.0
20231128:1111,277.42,326.74,14.42,4.84,0.55,0.0
20231128:1211,142.75,177.8,16.0,6.23,0.76,0.0
20231128:1311,389.78,459.59,15.3,6.84,0.97,0.0
20231128:1411,254.87,303.27,12.38,6.96,1.1,0.0
20231128:1511,62.04,87.3,7.51,6.88,1.1,0.0
20231128:1611,0.0,0.0,0.0,6.47,1.31,0.0
20231128:1711,0.0,0.0,0.0,5.64,1.52,0.0
20231128:1811,0.0,0.0,0.0,4.97,1.59,0.0
20231128:1911,0.0,0.0,0.0,4.83,1.24,0.0
20231128:2011,0.0,0.0,0.0,4.63,1.17,0.0
20231128:2111,0.0,0.0,0.0,4.35,1.17,0.0
20231128:2211,0.0,0.0,0.0,4.05,1.17,0.0
20231128:2311,0.0,0.0,0.0,3.82,1.17,0.0
20231129:0011,0.0,0.0,0.0,3.79,1.03,0.0
20231129:0111,0.0,0.0,0.0,3.86,0.83,0.0
20231129:0211,0.0,0.0,0.0,4.03,0.69,0.0
20231129:0311,0.0,0.0,0.0,4.37,0.55,0.0
